"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"147","3.975260","192.168.10.105","91.199.81.31","UDP","315","63082  >  5056 Len=273","Jul  5, 2023 21:37:22.653608000 Hora oficial do Brasil","0.016118000"
"148","3.989921","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.668269000 Hora oficial do Brasil","0.014661000"
"149","3.993622","192.168.10.105","91.199.81.31","UDP","370","63082  >  5056 Len=328","Jul  5, 2023 21:37:22.671970000 Hora oficial do Brasil","0.003701000"
"150","4.009029","192.168.10.105","91.199.81.31","UDP","335","63082  >  5056 Len=293","Jul  5, 2023 21:37:22.687377000 Hora oficial do Brasil","0.015407000"
"151","4.051563","91.199.81.31","192.168.10.105","UDP","100","5056  >  63082 Len=58","Jul  5, 2023 21:37:22.729911000 Hora oficial do Brasil","0.042534000"
"153","4.081831","91.199.81.31","192.168.10.105","UDP","373","5056  >  63082 Len=331","Jul  5, 2023 21:37:22.760179000 Hora oficial do Brasil","0.020450000"
"154","4.112202","91.199.81.31","192.168.10.105","UDP","94","5056  >  63082 Len=52","Jul  5, 2023 21:37:22.790550000 Hora oficial do Brasil","0.030371000"
"155","4.124630","91.199.81.31","192.168.10.105","UDP","469","5056  >  63082 Len=427","Jul  5, 2023 21:37:22.802978000 Hora oficial do Brasil","0.012428000"
"156","4.174281","91.199.81.31","192.168.10.105","UDP","74","5056  >  63082 Len=32","Jul  5, 2023 21:37:22.852629000 Hora oficial do Brasil","0.049651000"
"157","4.189576","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.867924000 Hora oficial do Brasil","0.015295000"
"158","4.235636","34.138.119.63","192.168.10.105","UDP","74","7521  >  63083 Len=32","Jul  5, 2023 21:37:22.913984000 Hora oficial do Brasil","0.046060000"
"159","4.251633","91.199.81.31","192.168.10.105","UDP","313","5056  >  63082 Len=271","Jul  5, 2023 21:37:22.929981000 Hora oficial do Brasil","0.015997000"
